market_liberal_GRE;K髆ma Filelefth閞on;K髆ma Filelefth閞on;K髆ma Filelefth閞on;;K髆ma Filelefth閞on;;;;;;;;;;x
social_liberal_GRE;Enosi Kentroon;Enosi Kentroon;Enosi Kentroon;;Enosi Kentroon;;;;;;;;;;x
social_democrat_GRE;Panell韓io Sosialistik?K韓ima;Panell韓io Sosialistik?K韓ima;Panell韓io Sosialistik?K韓ima;;Panell韓io Sosialistik?K韓ima;;;;;;;;;;x
left_wing_radical_GRE;Synaspism髎;Synaspism髎;Synaspism髎;;Synaspism髎;;;;;;;;;;x
leninist_GRE;Metopo Rizospastikis Aristeras;Metopo Rizospastikis Aristeras;Metopo Rizospastikis Aristeras;;Metopo Rizospastikis Aristeras;;;;;;;;;;x
stalinist_GRE;Kommounistiko Komma Elladas;Kommounistiko Komma Elladas;Kommounistiko Komma Elladas;;Kommounistiko Komma Elladas;;;;;;;;;;x
national_socialist_GRN;Green Grenada;Green Grenada;Green Grenada;;Green Grenada;;;;;;;;;;x
fascistic_GRN;Sovereign Party;Sovereign Party;Sovereign Party;;Sovereign Party;;;;;;;;;;x
paternal_autocrat_GRN;Grenadan Party;Grenadan Party;Grenadan Party;;Grenadan Party;;;;;;;;;;x
social_conservative_GRN;New National Party;New National Party;New National Party;;New National Party;;;;;;;;;;x
market_liberal_GRN;Liberal Party;Liberal Party;Liberal Party;;Liberal Party;;;;;;;;;;x
social_liberal_GRN;National Democratic Congress;National Democratic Congress;National Democratic Congress;;National Democratic Congress;;;;;;;;;;x
social_democrat_GRN;Grenada United Labour Party;Grenada United Labour Party;Grenada United Labour Party;;Grenada United Labour Party;;;;;;;;;;x
left_wing_radical_GRN;People's Labour Movement;People's Labour Movement;People's Labour Movement;;People's Labour Movement;;;;;;;;;;x
leninist_GRN;Maurice Bishop Patriotic Movement;Maurice Bishop Patriotic Movement;Maurice Bishop Patriotic Movement;;Maurice Bishop Patriotic Movement;;;;;;;;;;x
stalinist_GRN;New Jewel Movement;New Jewel Movement;New Jewel Movement;;New Jewel Movement;;;;;;;;;;x
national_socialist_GUA;Verde Guatemala;Verde Guatemala;Verde Guatemala;;Verde Guatemala;;;;;;;;;;x
fascistic_GUA;Partido Sobero;Partido Sobero;Partido Sobero;;Partido Sobero;;;;;;;;;;x
paternal_autocrat_GUA;Uni髇 del Cambio Nacional;Uni髇 del Cambio Nacional;Uni髇 del Cambio Nacional;;Uni髇 del Cambio Nacional;;;;;;;;;;x
social_conservative_GUA;Frente Republicano Guatemalteco;Frente Republicano Guatemalteco;Frente Republicano Guatemalteco;;Frente Republicano Guatemalteco;;;;;;;;;;x
market_liberal_GUA;Gran Alianza Nacional;Gran Alianza Nacional;Gran Alianza Nacional;;Gran Alianza Nacional;;;;;;;;;;x
social_liberal_GUA;Partido de Avanzada Nacional;Partido de Avanzada Nacional;Partido de Avanzada Nacional;;Partido de Avanzada Nacional;;;;;;;;;;x
social_democrat_GUA;Unidad Nacional de la Esperanza;Unidad Nacional de la Esperanza;Unidad Nacional de la Esperanza;;Unidad Nacional de la Esperanza;;;;;;;;;;x
left_wing_radical_GUA;Encuentro por Guatemala;Encuentro por Guatemala;Encuentro por Guatemala;;Encuentro por Guatemala;;;;;;;;;;x
leninist_GUA;Unidad Revolucionaria Nacional Guatemalteca;Unidad Revolucionaria Nacional Guatemalteca;Unidad Revolucionaria Nacional Guatemalteca;;Unidad Revolucionaria Nacional Guatemalteca;;;;;;;;;;x
stalinist_GUA;Partido Comunista de Guatemala;Partido Comunista de Guatemala;Partido Comunista de Guatemala;;Partido Comunista de Guatemala;;;;;;;;;;x
national_socialist_GUB;Hizb ut-Tahrir;Hizb ut-Tahrir;Hizb ut-Tahrir;;Hizb ut-Tahrir;;;;;;;;;;x
fascistic_GUB;Nossa P醫ria;Nossa P醫ria;Nossa P醫ria;;Nossa P醫ria;;;;;;;;;;x
paternal_autocrat_GUB;Frente de Luta pela Independ阯cia Nacional da Guin?Frente de Luta pela Independ阯cia Nacional da Guin?Frente de Luta pela Independ阯cia Nacional da Guin?;Frente de Luta pela Independ阯cia Nacional da Guin?;;;;;;;;;x
social_conservative_GUB;Resist阯cia da Guin?Bissau-Movimento Bafat?Resist阯cia da Guin?Bissau-Movimento Bafat?Resist阯cia da Guin?Bissau-Movimento Bafat?;Resist阯cia da Guin?Bissau-Movimento Bafat?;;;;;;;;;x
market_liberal_GUB;Uni鉶 Nacional para a Democracia e o Progresso;Uni鉶 Nacional para a Democracia e o Progresso;Uni鉶 Nacional para a Democracia e o Progresso;;Uni鉶 Nacional para a Democracia e o Progresso;;;;;;;;;;x
social_liberal_GUB;Uni鉶 para a Mudanca;Uni鉶 para a Mudanca;Uni鉶 para a Mudanca;;Uni鉶 para a Mudanca;;;;;;;;;;x
social_democrat_GUB;Partido para a Renovac鉶 Social;Partido para a Renovac鉶 Social;Partido para a Renovac鉶 Social;;Partido para a Renovac鉶 Social;;;;;;;;;;x
left_wing_radical_GUB;Partido Democr醫ico Socialista;Partido Democr醫ico Socialista;Partido Democr醫ico Socialista;;Partido Democr醫ico Socialista;;;;;;;;;;x
leninist_GUB;Partido Africano da Independ阯cia da Guin?Partido Africano da Independ阯cia da Guin?Partido Africano da Independ阯cia da Guin?;Partido Africano da Independ阯cia da Guin?;;;;;;;;;x
stalinist_GUB;Partido Comunista;Partido Comunista;Partido Comunista;;Partido Comunista;;;;;;;;;;x
national_socialist_GUI;Hizb ut-Tahrir;Hizb ut-Tahrir;Hizb ut-Tahrir;;Hizb ut-Tahrir;;;;;;;;;;x
fascistic_GUI;Parti de l'Unit?et du Progr鑣;Parti de l'Unit?et du Progr鑣;Parti de l'Unit?et du Progr鑣;;Parti de l'Unit?et du Progr鑣;;;;;;;;;;x
paternal_autocrat_GUI;Alliance Nationale pour le Progr鑣;Alliance Nationale pour le Progr鑣;Alliance Nationale pour le Progr鑣;;Alliance Nationale pour le Progr鑣;;;;;;;;;;x
social_conservative_GUI;Union pour le Progr鑣 et le Renouveau;Union pour le Progr鑣 et le Renouveau;Union pour le Progr鑣 et le Renouveau;;Union pour le Progr鑣 et le Renouveau;;;;;;;;;;x
market_liberal_GUI;Parti de l'Union pour le D関eloppement;Parti de l'Union pour le D関eloppement;Parti de l'Union pour le D関eloppement;;Parti de l'Union pour le D関eloppement;;;;;;;;;;x
social_liberal_GUI;Union pour le Progr鑣 de la Guin閑;Union pour le Progr鑣 de la Guin閑;Union pour le Progr鑣 de la Guin閑;;Union pour le Progr鑣 de la Guin閑;;;;;;;;;;x
social_democrat_GUI;D閙ocratie Socialiste de Guin閑;D閙ocratie Socialiste de Guin閑;D閙ocratie Socialiste de Guin閑;;D閙ocratie Socialiste de Guin閑;;;;;;;;;;x
left_wing_radical_GUI;Rassemblement du Peuple Guin閑n;Rassemblement du Peuple Guin閑n;Rassemblement du Peuple Guin閑n;;Rassemblement du Peuple Guin閑n;;;;;;;;;;x
leninist_GUI;Parti D閙ocratique de Guin閑;Parti D閙ocratique de Guin閑;Parti D閙ocratique de Guin閑;;Parti D閙ocratique de Guin閑;;;;;;;;;;x
stalinist_GUI;Parti Communiste;Parti Communiste;Parti Communiste;;Parti Communiste;;;;;;;;;;x
national_socialist_GUY;Green Guyana;Green Guyana;Green Guyana;;Green Guyana;;;;;;;;;;x
fascistic_GUY;Sovereign Guyana;Sovereign Guyana;Sovereign Guyana;;Sovereign Guyana;;;;;;;;;;x
paternal_autocrat_GUY;Guyanese Party;Guyanese Party;Guyanese Party;;Guyanese Party;;;;;;;;;;x
social_conservative_GUY;The United Force;The United Force;The United Force;;The United Force;;;;;;;;;;x
market_liberal_GUY;Liberal Party;Liberal Party;Liberal Party;;Liberal Party;;;;;;;;;;x
social_liberal_GUY;Alliance for Change;Alliance for Change;Alliance for Change;;Alliance for Change;;;;;;;;;;x
social_democrat_GUY;Working People's Alliance;Working People's Alliance;Working People's Alliance;;Working People's Alliance;;;;;;;;;;x
left_wing_radical_GUY;People's Progressive Party;People's Progressive Party;People's Progressive Party;;People's Progressive Party;;;;;;;;;;x
leninist_GUY;People's National Congress;People's National Congress;People's National Congress;;People's National Congress;;;;;;;;;;x
stalinist_GUY;Communist Party of Guyana;Communist Party of Guyana;Communist Party of Guyana;;Communist Party of Guyana;;;;;;;;;;x
national_socialist_HAI;V鑤 Ayiti;V鑤 Ayiti;V鑤 Ayiti;;V鑤 Ayiti;;;;;;;;;;x
fascistic_HAI;Souveren Pati;Souveren Pati;Souveren Pati;;Souveren Pati;;;;;;;;;;x
paternal_autocrat_HAI;Ayisyen Pati;Ayisyen Pati;Ayisyen Pati;;Ayisyen Pati;;;;;;;;;;x
social_conservative_HAI;Mouvement Chr閠ien pour Batir une Nouvelle Ha飔i;Mouvement Chr閠ien pour Batir une Nouvelle Ha飔i;Mouvement Chr閠ien pour Batir une Nouvelle Ha飔i;;Mouvement Chr閠ien pour Batir une Nouvelle Ha飔i;;;;;;;;;;x
market_liberal_HAI;Affaire Paysan Avec le Peuple Ha飔ien;Affaire Paysan Avec le Peuple Ha飔ien;Affaire Paysan Avec le Peuple Ha飔ien;;Affaire Paysan Avec le Peuple Ha飔ien;;;;;;;;;;x
social_liberal_HAI;Liberal Pati;Liberal Pati;Liberal Pati;;Liberal Pati;;;;;;;;;;x
social_democrat_HAI;Fusion des Sociaux-D閙ocrates Ha飔ienne;Fusion des Sociaux-D閙ocrates Ha飔ienne;Fusion des Sociaux-D閙ocrates Ha飔ienne;;Fusion des Sociaux-D閙ocrates Ha飔ienne;;;;;;;;;;x
left_wing_radical_HAI;Fwon Lespwa;Fwon Lespwa;Fwon Lespwa;;Fwon Lespwa;;;;;;;;;;x
leninist_HAI;Fanmi Lavalas;Fanmi Lavalas;Fanmi Lavalas;;Fanmi Lavalas;;;;;;;;;;x
stalinist_HAI;Pati Kominis;Pati Kominis;Pati Kominis;;Pati Kominis;;;;;;;;;;x
national_socialist_HOL;Hofstadnetwerk;Hofstadnetwerk;Hofstadnetwerk;;Hofstadnetwerk;;;;;;;;;;x
fascistic_HOL;Staatkundig Gereformeerde Partij;Staatkundig Gereformeerde Partij;Staatkundig Gereformeerde Partij;;Staatkundig Gereformeerde Partij;;;;;;;;;;x
paternal_autocrat_HOL;Lijst Pim Fortuyn;Lijst Pim Fortuyn;Lijst Pim Fortuyn;;Lijst Pim Fortuyn;;;;;;;;;;x
social_conservative_HOL;Christen-Democratisch App鑜;Christen-Democratisch App鑜;Christen-Democratisch App鑜;;Christen-Democratisch App鑜;;;;;;;;;;x
market_liberal_HOL;Volkspartij voor Vrijheid en Democratie;Volkspartij voor Vrijheid en Democratie;Volkspartij voor Vrijheid en Democratie;;Volkspartij voor Vrijheid en Democratie;;;;;;;;;;x
social_liberal_HOL;Democraten 66;Democraten 66;Democraten 66;;Democraten 66;;;;;;;;;;x
social_democrat_HOL;Partij van de Arbeid;Partij van de Arbeid;Partij van de Arbeid;;Partij van de Arbeid;;;;;;;;;;x
left_wing_radical_HOL;Socialistische Partij;Socialistische Partij;Socialistische Partij;;Socialistische Partij;;;;;;;;;;x
leninist_HOL;Internationale Socialisten;Internationale Socialisten;Internationale Socialisten;;Internationale Socialisten;;;;;;;;;;x
stalinist_HOL;Nieuwe Communistische Partij Nederland;Nieuwe Communistische Partij Nederland;Nieuwe Communistische Partij Nederland;;Nieuwe Communistische Partij Nederland;;;;;;;;;;x
national_socialist_HON;Verde Honduras;Verde Honduras;Verde Honduras;;Verde Honduras;;;;;;;;;;x
fascistic_HON;Partido Sobero;Partido Sobero;Partido Sobero;;Partido Sobero;;;;;;;;;;x
paternal_autocrat_HON;Partido Hondure駉;Partido Hondure駉;Partido Hondure駉;;Partido Hondure駉;;;;;;;;;;x
social_conservative_HON;Partido Nacional de Honduras;Partido Nacional de Honduras;Partido Nacional de Honduras;;Partido Nacional de Honduras;;;;;;;;;;x
market_liberal_HON;Partido Dem骳rata Cristiano de Honduras;Partido Dem骳rata Cristiano de Honduras;Partido Dem骳rata Cristiano de Honduras;;Partido Dem骳rata Cristiano de Honduras;;;;;;;;;;x
social_liberal_HON;Partido Liberal de Honduras;Partido Liberal de Honduras;Partido Liberal de Honduras;;Partido Liberal de Honduras;;;;;;;;;;x
social_democrat_HON;Partido Innovaci髇 y Unidad;Partido Innovaci髇 y Unidad;Partido Innovaci髇 y Unidad;;Partido Innovaci髇 y Unidad;;;;;;;;;;x
left_wing_radical_HON;Partido de Izquierda;Partido de Izquierda;Partido de Izquierda;;Partido de Izquierda;;;;;;;;;;x
leninist_HON;Partido Unificaci髇 Democr醫ica;Partido Unificaci髇 Democr醫ica;Partido Unificaci髇 Democr醫ica;;Partido Unificaci髇 Democr醫ica;;;;;;;;;;x
stalinist_HON;Partido Comunista de Honduras;Partido Comunista de Honduras;Partido Comunista de Honduras;;Partido Comunista de Honduras;;;;;;;;;;x
national_socialist_HUN;Z鰈d Magyarorsz醙;Z鰈d Magyarorsz醙;Z鰈d Magyarorsz醙;;Z鰈d Magyarorsz醙;;;;;;;;;;x
fascistic_HUN;Nemzeti Demokrata P醨t;Nemzeti Demokrata P醨t;Nemzeti Demokrata P醨t;;Nemzeti Demokrata P醨t;;;;;;;;;;x
paternal_autocrat_HUN;Magyar Igazs醙 閟 蒷et P醨tja;Magyar Igazs醙 閟 蒷et P醨tja;Magyar Igazs醙 閟 蒷et P醨tja;;Magyar Igazs醙 閟 蒷et P醨tja;;;;;;;;;;x
social_conservative_HUN;Fidesz ?Magyar Polg醨i Sz鰒ets間;Fidesz ?Magyar Polg醨i Sz鰒ets間;Fidesz ?Magyar Polg醨i Sz鰒ets間;;Fidesz ?Magyar Polg醨i Sz鰒ets間;;;;;;;;;;x
market_liberal_HUN;Centrump醨t;Centrump醨t;Centrump醨t;;Centrump醨t;;;;;;;;;;x
social_liberal_HUN;Szabad Demokrat醟 Sz鰒ets間e ?a Magyar Liber醠is P醨t;Szabad Demokrat醟 Sz鰒ets間e ?a Magyar Liber醠is P醨t;Szabad Demokrat醟 Sz鰒ets間e ?a Magyar Liber醠is P醨t;;Szabad Demokrat醟 Sz鰒ets間e ?a Magyar Liber醠is P醨t;;;;;;;;;;x
social_democrat_HUN;Magyarorszagi Szoci醠demokrata P醨t;Magyarorszagi Szoci醠demokrata P醨t;Magyarorszagi Szoci醠demokrata P醨t;;Magyarorszagi Szoci醠demokrata P醨t;;;;;;;;;;x
left_wing_radical_HUN;Magyar Szocialista P醨t;Magyar Szocialista P醨t;Magyar Szocialista P醨t;;Magyar Szocialista P醨t;;;;;;;;;;x
leninist_HUN;Magyar Szocialista Munk醩p醨t;Magyar Szocialista Munk醩p醨t;Magyar Szocialista Munk醩p醨t;;Magyar Szocialista Munk醩p醨t;;;;;;;;;;x
stalinist_HUN;Magyar Kommunista Munk醩p醨t;Magyar Kommunista Munk醩p醨t;Magyar Kommunista Munk醩p醨t;;Magyar Kommunista Munk醩p醨t;;;;;;;;;;x
national_socialist_ICL;F閘ag m鷖lima ?蛃landi;F閘ag m鷖lima ?蛃landi;F閘ag m鷖lima ?蛃landi;;F閘ag m鷖lima ?蛃landi;;;;;;;;;;x
fascistic_ICL;Borgaraflokkurinn;Borgaraflokkurinn;Borgaraflokkurinn;;Borgaraflokkurinn;;;;;;;;;;x
paternal_autocrat_ICL;Samt鰇 Fullveldissinna;Samt鰇 Fullveldissinna;Samt鰇 Fullveldissinna;;Samt鰇 Fullveldissinna;;;;;;;;;;x
social_conservative_ICL;Sj醠fstaedeisflokkurinn;Sj醠fstaedeisflokkurinn;Sj醠fstaedeisflokkurinn;;Sj醠fstaedeisflokkurinn;;;;;;;;;;x
market_liberal_ICL;Frj醠slyndi flokkurinn;Frj醠slyndi flokkurinn;Frj醠slyndi flokkurinn;;Frj醠slyndi flokkurinn;;;;;;;;;;x
social_liberal_ICL;Frams髃narflokkurinn;Frams髃narflokkurinn;Frams髃narflokkurinn;;Frams髃narflokkurinn;;;;;;;;;;x
social_democrat_ICL;Samfylkingin;Samfylkingin;Samfylkingin;;Samfylkingin;;;;;;;;;;x
left_wing_radical_ICL;Vinstrihreyfingin;Vinstrihreyfingin;Vinstrihreyfingin;;Vinstrihreyfingin;;;;;;;;;;x
leninist_ICL;Sameiningarflokkur al饀;Sameiningarflokkur al饀;Sameiningarflokkur al饀;;Sameiningarflokkur al饀;;;;;;;;;;x
stalinist_ICL;Komm鷑istaflokkur 蛃lands;Komm鷑istaflokkur 蛃lands;Komm鷑istaflokkur 蛃lands;;Komm鷑istaflokkur 蛃lands;;;;;;;;;;x
national_socialist_IND;All India Majlis-e-Ittehad-ul Muslimeen;All India Majlis-e-Ittehad-ul Muslimeen;All India Majlis-e-Ittehad-ul Muslimeen;;All India Majlis-e-Ittehad-ul Muslimeen;;;;;;;;;;x
fascistic_IND;Jana Gana Mana;Jana Gana Mana;Jana Gana Mana;;Jana Gana Mana;;;;;;;;;;x
paternal_autocrat_IND;Bharatiya Janata Party;Bharatiya Janata Party;Bharatiya Janata Party;;Bharatiya Janata Party;;;;;;;;;;x
social_conservative_IND;Rashtriya Janata Dal;Rashtriya Janata Dal;Rashtriya Janata Dal;;Rashtriya Janata Dal;;;;;;;;;;x
market_liberal_IND;Liberal Party;Liberal Party;Liberal Party;;Liberal Party;;;;;;;;;;x
social_liberal_IND;Telugu Desam Party;Telugu Desam Party;Telugu Desam Party;;Telugu Desam Party;;;;;;;;;;x
social_democrat_IND;Indian National Congress;Indian National Congress;Indian National Congress;;Indian National Congress;;;;;;;;;;x
left_wing_radical_IND;Janata Dal (United);Janata Dal (United);Janata Dal (United);;Janata Dal (United);;;;;;;;;;x
leninist_IND;All India Forward Bloc;All India Forward Bloc;All India Forward Bloc;;All India Forward Bloc;;;;;;;;;;x
stalinist_IND;Communist Party of India;Communist Party of India;Communist Party of India;;Communist Party of India;;;;;;;;;;x
national_socialist_INO;Partai Majelis Syuro Muslimin Indonesia;Partai Majelis Syuro Muslimin Indonesia;Partai Majelis Syuro Muslimin Indonesia;;Partai Majelis Syuro Muslimin Indonesia;;;;;;;;;;x
fascistic_INO;Indonesia Raya?Indonesia Raya?Indonesia Raya?;Indonesia Raya?;;;;;;;;;x
paternal_autocrat_INO;Partai Nasional Indonesia;Partai Nasional Indonesia;Partai Nasional Indonesia;;Partai Nasional Indonesia;;;;;;;;;;x
social_conservative_INO;Partai Kebangkitan Bangsa;Partai Kebangkitan Bangsa;Partai Kebangkitan Bangsa;;Partai Kebangkitan Bangsa;;;;;;;;;;x
market_liberal_INO;Partai Amanat Nasional;Partai Amanat Nasional;Partai Amanat Nasional;;Partai Amanat Nasional;;;;;;;;;;x
social_liberal_INO;Partai Golongan Karya;Partai Golongan Karya;Partai Golongan Karya;;Partai Golongan Karya;;;;;;;;;;x
social_democrat_INO;Partai Demokrasi Indonesia Perjuangan;Partai Demokrasi Indonesia Perjuangan;Partai Demokrasi Indonesia Perjuangan;;Partai Demokrasi Indonesia Perjuangan;;;;;;;;;;x
left_wing_radical_INO;Partai Pelopor;Partai Pelopor;Partai Pelopor;;Partai Pelopor;;;;;;;;;;x
leninist_INO;Partai Nasional Benteng Kerakyatan Indonesia;Partai Nasional Benteng Kerakyatan Indonesia;Partai Nasional Benteng Kerakyatan Indonesia;;Partai Nasional Benteng Kerakyatan Indonesia;;;;;;;;;;x
stalinist_INO;Partai Komunis Indonesia;Partai Komunis Indonesia;Partai Komunis Indonesia;;Partai Komunis Indonesia;;;;;;;;;;x
national_socialist_IRE;Muslim Association of Ireland;Muslim Association of Ireland;Muslim Association of Ireland;;Muslim Association of Ireland;;;;;;;;;;x
fascistic_IRE;Aontaithe 蒳re;Aontaithe 蒳re;Aontaithe 蒳re;;Aontaithe 蒳re;;;;;;;;;;x
paternal_autocrat_IRE;National Party;National Party;National Party;;National Party;;;;;;;;;;x
social_conservative_IRE;Fine Gael;Fine Gael;Fine Gael;;Fine Gael;;;;;;;;;;x
market_liberal_IRE;Fianna F醝l;Fianna F醝l;Fianna F醝l;;Fianna F醝l;;;;;;;;;;x
social_liberal_IRE;P醝rt?Daonlathach;P醝rt?Daonlathach;P醝rt?Daonlathach;;P醝rt?Daonlathach;;;;;;;;;;x
social_democrat_IRE;P醝rt?an Lucht Oibre;P醝rt?an Lucht Oibre;P醝rt?an Lucht Oibre;;P醝rt?an Lucht Oibre;;;;;;;;;;x
left_wing_radical_IRE;Sinn F閕n;Sinn F閕n;Sinn F閕n;;Sinn F閕n;;;;;;;;;;x
leninist_IRE;P醝rt?S骾sialach;P醝rt?S骾sialach;P醝rt?S骾sialach;;P醝rt?S骾sialach;;;;;;;;;;x
stalinist_IRE;P醝rt?na nOibrithe;P醝rt?na nOibrithe;P醝rt?na nOibrithe;;P醝rt?na nOibrithe;;;;;;;;;;x
national_socialist_IRQ;Al-Majlis Al-A'ala Al-Islami Al-'Iraqi;Al-Majlis Al-A'ala Al-Islami Al-'Iraqi;Al-Majlis Al-A'ala Al-Islami Al-'Iraqi;;Al-Majlis Al-A'ala Al-Islami Al-'Iraqi;;;;;;;;;;x
fascistic_IRQ;Hizb Al-Baath Al-'Arabi Al-Ishtiraki fi Al-'Iraq;Hizb Al-Baath Al-'Arabi Al-Ishtiraki fi Al-'Iraq;Hizb Al-Baath Al-'Arabi Al-Ishtiraki fi Al-'Iraq;;Hizb Al-Baath Al-'Arabi Al-Ishtiraki fi Al-'Iraq;;;;;;;;;;x
paternal_autocrat_IRQ;Al-Tayyar al-Sadri;Al-Tayyar al-Sadri;Al-Tayyar al-Sadri;;Al-Tayyar al-Sadri;;;;;;;;;;x
social_conservative_IRQ;Hizb Al-Da'wa Al-Islamiyya;Hizb Al-Da'wa Al-Islamiyya;Hizb Al-Da'wa Al-Islamiyya;;Hizb Al-Da'wa Al-Islamiyya;;;;;;;;;;x
market_liberal_IRQ;Al-Wifaq Al-Watani Al-'Iraqi;Al-Wifaq Al-Watani Al-'Iraqi;Al-Wifaq Al-Watani Al-'Iraqi;;Al-Wifaq Al-Watani Al-'Iraqi;;;;;;;;;;x
social_liberal_IRQ;Zaw瘁 Demoqrat醳?羣ur醳?Zaw瘁 Demoqrat醳?羣ur醳?Zaw瘁 Demoqrat醳?羣ur醳?;Zaw瘁 Demoqrat醳?羣ur醳?;;;;;;;;;x
social_democrat_IRQ;Hizb al Dimuqratiyah al Wataniyah;Hizb al Dimuqratiyah al Wataniyah;Hizb al Dimuqratiyah al Wataniyah;;Hizb al Dimuqratiyah al Wataniyah;;;;;;;;;;x
left_wing_radical_IRQ;Hizb al-Shuyu'i al-'Ummali al-'Iraqi;Hizb al-Shuyu'i al-'Ummali al-'Iraqi;Hizb al-Shuyu'i al-'Ummali al-'Iraqi;;Hizb al-Shuyu'i al-'Ummali al-'Iraqi;;;;;;;;;;x
leninist_IRQ;Islamic Labour Movement;Islamic Labour Movement;Islamic Labour Movement;;Islamic Labour Movement;;;;;;;;;;x
stalinist_IRQ;Al-Hizb al-Shiu'iy al-'Iraqiy;Al-Hizb al-Shiu'iy al-'Iraqiy;Al-Hizb al-Shiu'iy al-'Iraqiy;;Al-Hizb al-Shiu'iy al-'Iraqiy;;;;;;;;;;x
national_socialist_ISR;al-Qa'ma al-'Arabiyya al-Muwahhada;al-Qa'ma al-'Arabiyya al-Muwahhada;al-Qa'ma al-'Arabiyya al-Muwahhada;;al-Qa'ma al-'Arabiyya al-Muwahhada;;;;;;;;;;x
fascistic_ISR;HaIhud HaLeumi;HaIhud HaLeumi;HaIhud HaLeumi;;HaIhud HaLeumi;;;;;;;;;;x
paternal_autocrat_ISR;HaLikud;HaLikud;HaLikud;;HaLikud;;;;;;;;;;x
social_conservative_ISR;Shas;Shas;Shas;;Shas;;;;;;;;;;x
market_liberal_ISR;Shinui;Shinui;Shinui;;Shinui;;;;;;;;;;x
social_liberal_ISR;Meretz;Meretz;Meretz;;Meretz;;;;;;;;;;x
social_democrat_ISR;Mifleget HaAvoda HaYisraelit;Mifleget HaAvoda HaYisraelit;Mifleget HaAvoda HaYisraelit;;Mifleget HaAvoda HaYisraelit;;;;;;;;;;x
